sensor_type,temperature,humidity,soilMoisture,lightIntensity,ECO2,fanState,lightState,humidifierState,blueLightState,coolerState,timestamp
chestnut,29.2,61.1,1,0,403,True,False,True,False,False,2025-03-21 10:32:22.765
chestnut,29.1,61.3,1,0,400,True,False,True,False,False,2025-03-21 10:32:27.858
chestnut,29.1,61.2,1,0,427,True,False,True,False,False,2025-03-21 10:32:32.943
chestnut,29.1,61.2,1,0,430,True,False,True,False,False,2025-03-21 10:32:37.789
chestnut,29.2,61.1,1,0,415,True,False,True,False,False,2025-03-21 10:32:42.843
chestnut,27.2,84.7,1,0,424,False,False,True,False,False,2025-03-21 12:37:26.317
chestnut,27.2,88.0,1,0,430,False,False,False,True,False,2025-03-21 12:38:00.667
chestnut,27.3,84.7,1,0,420,False,False,True,True,False,2025-03-21 12:41:12.434
chestnut,27.5,88.1,1,0,404,False,False,True,True,False,2025-03-21 12:42:13.698
chestnut,27.5,89.4,1,0,415,False,False,True,True,False,2025-03-21 12:42:30.330
chestnut,27.6,90.2,1,0,411,False,False,False,True,False,2025-03-21 12:42:46.369
chestnut,27.5,90.7,1,0,415,False,False,False,True,False,2025-03-21 12:43:02.320
chestnut,27.6,91.2,1,0,411,False,False,False,True,False,2025-03-21 12:43:19.234
chestnut,27.6,91.7,1,0,421,True,False,False,True,False,2025-03-21 12:43:55.392
chestnut,27.5,89.6,1,0,400,True,False,False,True,False,2025-03-21 12:44:11.750
chestnut,27.0,76.7,1,233,400,False,False,True,True,False,2025-03-21 12:45:13.337
chestnut,27.0,78.9,1,561,400,False,False,True,True,False,2025-03-21 12:45:32.552
chestnut,27.0,84.7,1,573,415,False,False,True,True,False,2025-03-21 13:07:12.728
chestnut,27.8,69.4,1,0,412,False,False,True,True,False,2025-03-21 13:17:53.261
chestnut,27.5,87.5,1,655,439,False,False,True,True,False,2025-03-21 13:19:34.141
chestnut,27.4,88.8,1,641,426,False,False,True,True,False,2025-03-21 13:19:51.124
chestnut,27.4,90.0,1,645,447,False,False,False,True,False,2025-03-21 13:20:08.256
chestnut,27.2,91.1,1,633,422,False,False,False,True,False,2025-03-21 13:21:36.083
chestnut,27.3,91.0,1,636,432,False,False,False,True,False,2025-03-21 13:21:52.399
chestnut,27.2,88.9,1,584,412,False,False,False,True,False,2025-03-21 13:22:49.510
chestnut,27.2,86.1,1,589,421,True,False,False,True,False,2025-03-21 13:23:46.854
chestnut,27.1,84.6,1,314,400,True,False,True,True,False,2025-03-21 13:24:04.693
chestnut,27.1,81.5,1,329,400,True,False,True,True,False,2025-03-21 13:24:21.701
chestnut,27.1,80.5,1,294,400,True,False,True,True,False,2025-03-21 13:24:39.180
chestnut,27.0,79.8,1,276,400,False,False,True,True,False,2025-03-21 13:24:55.844
chestnut,27.0,81.8,1,686,440,False,False,True,True,False,2025-03-21 13:25:12.284
chestnut,26.9,85.1,1,205,438,False,False,True,True,False,2025-03-21 13:25:28.627
chestnut,26.9,86.8,1,70,422,False,False,True,True,False,2025-03-21 13:25:45.126
chestnut,26.9,88.3,1,614,445,False,False,True,True,False,2025-03-21 13:26:01.620
chestnut,26.9,89.5,1,37,441,False,False,True,True,False,2025-03-21 13:26:17.464
chestnut,26.8,91.8,1,658,450,False,False,False,True,False,2025-03-21 13:27:26.794
chestnut,-3276.7,0.1,1,0,441,False,False,True,True,False,2025-03-21 13:28:47.816
chestnut,27.1,85.4,1,623,517,False,False,False,True,False,2025-03-21 13:34:29.607
chestnut,27.2,84.7,1,613,499,False,False,True,True,False,2025-03-21 13:34:46.102
chestnut,27.2,85.2,1,727,521,False,False,True,True,False,2025-03-21 13:35:02.584
chestnut,27.4,87.2,1,0,549,False,False,True,True,False,2025-03-21 13:35:19.203
chestnut,27.4,88.5,1,0,527,False,False,True,True,False,2025-03-21 13:35:36.027
chestnut,27.5,89.5,1,0,534,False,False,True,True,False,2025-03-21 13:35:56.355
chestnut,27.6,90.3,1,0,522,False,False,False,True,False,2025-03-21 13:36:13.050
chestnut,27.7,91.7,1,0,535,False,False,False,True,False,2025-03-21 13:37:30.211
chestnut,27.8,91.6,1,0,539,False,False,False,True,False,2025-03-21 13:37:48.789
chestnut,27.8,91.4,1,0,539,False,False,False,True,False,2025-03-21 13:38:05.485
chestnut,27.9,91.2,1,0,560,False,False,False,True,False,2025-03-21 13:38:22.693
chestnut,27.9,90.9,1,178,542,False,False,False,True,False,2025-03-21 13:38:39.734
chestnut,27.8,90.0,1,200,551,False,False,False,True,False,2025-03-21 13:39:19.501
chestnut,27.8,89.8,1,171,534,False,False,False,True,False,2025-03-21 13:39:42.292
chestnut,27.8,89.1,1,119,549,True,False,False,True,False,2025-03-21 13:39:56.491
chestnut,27.6,85.5,1,17,485,True,False,False,True,False,2025-03-21 13:40:12.984
chestnut,27.3,77.4,1,49,486,True,False,True,True,False,2025-03-21 13:40:56.726
chestnut,27.1,78.4,1,42,496,False,False,True,True,False,2025-03-21 13:41:13.180
chestnut,27.1,80.5,1,172,523,False,False,True,True,False,2025-03-21 13:41:29.980
chestnut,27.1,84.0,1,222,534,False,False,True,True,False,2025-03-21 13:41:46.773
chestnut,27.1,88.1,1,203,549,False,False,True,True,False,2025-03-21 13:42:24.991
chestnut,27.1,89.4,1,166,556,False,False,True,True,False,2025-03-21 13:42:42.037
chestnut,27.1,90.1,1,181,563,False,False,False,True,False,2025-03-21 13:42:58.543
chestnut,27.1,90.6,1,193,538,False,False,False,True,False,2025-03-21 13:43:18.377
chestnut,27.1,89.4,1,206,495,False,False,False,True,False,2025-03-21 13:43:35.123
chestnut,27.0,83.8,1,0,471,False,False,True,True,False,2025-03-21 13:43:54.926
chestnut,27.0,80.5,1,299,529,False,False,True,True,False,2025-03-21 13:44:12.905
chestnut,26.9,81.2,1,297,520,False,False,True,True,False,2025-03-21 13:44:29.289
chestnut,26.9,80.5,1,0,523,False,False,True,True,False,2025-03-21 13:44:47.103
chestnut,26.7,82.7,1,90,483,False,False,True,True,False,2025-03-21 13:45:04.021
chestnut,26.7,84.9,1,87,509,False,False,True,True,False,2025-03-21 13:45:20.461
chestnut,26.6,87.1,1,105,542,False,False,True,True,False,2025-03-21 13:45:37.292
chestnut,26.5,89.6,1,114,518,False,False,True,True,False,2025-03-21 13:46:14.574
chestnut,26.5,89.2,1,114,551,False,False,True,True,False,2025-03-21 13:46:31.662
chestnut,26.3,90.2,1,128,624,False,False,False,True,False,2025-03-21 13:47:11.401
chestnut,26.3,86.5,1,0,777,True,False,False,True,False,2025-03-21 13:47:49.808
chestnut,26.3,78.9,1,67,742,True,False,True,True,False,2025-03-21 13:48:07.359
chestnut,26.3,78.9,1,117,714,True,False,True,True,False,2025-03-21 13:48:23.745
chestnut,26.2,79.4,1,129,728,False,False,True,True,False,2025-03-21 13:48:40.065
chestnut,26.3,80.2,1,224,776,False,False,True,True,False,2025-03-21 13:48:57.104
chestnut,26.3,83.5,1,225,760,False,False,True,True,False,2025-03-21 13:49:33.580
chestnut,26.3,84.3,1,241,707,False,False,True,True,False,2025-03-21 13:49:50.306
chestnut,26.3,83.5,1,187,714,False,False,True,True,False,2025-03-21 13:50:11.076
chestnut,26.3,83.2,1,0,701,False,False,True,True,False,2025-03-21 13:50:30.461
chestnut,26.2,82.9,1,0,702,False,False,True,True,False,2025-03-21 13:51:12.669
chestnut,26.1,81.9,1,0,673,False,False,True,True,False,2025-03-21 13:51:29.249
chestnut,26.1,83.8,1,0,655,False,False,True,True,False,2025-03-21 13:52:30.905
chestnut,26.1,84.8,1,0,645,False,False,True,True,False,2025-03-21 13:52:48.105
chestnut,26.0,83.4,1,0,612,False,False,True,True,False,2025-03-21 13:53:04.457
chestnut,26.0,83.0,1,0,634,False,False,True,True,False,2025-03-21 13:53:20.952
chestnut,26.0,83.5,1,0,644,False,False,True,True,False,2025-03-21 13:53:41.625
chestnut,26.0,84.4,1,0,662,False,False,True,True,False,2025-03-21 13:53:59.195
chestnut,26.0,87.0,1,0,621,True,False,True,True,False,2025-03-21 13:54:58.914
chestnut,25.9,86.9,1,0,650,True,False,True,True,False,2025-03-21 13:55:15.534
chestnut,25.8,85.8,1,0,640,True,False,True,True,False,2025-03-21 13:55:34.631
chestnut,25.7,85.2,1,0,640,True,False,True,True,False,2025-03-21 13:55:51.371
chestnut,25.7,84.8,1,0,649,False,False,True,True,False,2025-03-21 13:56:10.231
chestnut,25.8,84.2,1,0,678,False,False,True,True,False,2025-03-21 13:56:29.135
chestnut,25.9,85.7,1,0,673,False,False,True,True,False,2025-03-21 13:56:46.265
chestnut,25.9,86.5,1,0,679,False,False,True,True,False,2025-03-21 13:57:04.593
chestnut,25.9,86.6,1,0,663,False,False,True,True,False,2025-03-21 13:57:21.522
chestnut,25.9,87.2,1,0,695,False,False,True,True,False,2025-03-21 13:57:38.643
chestnut,26.0,87.4,1,0,697,False,False,True,True,False,2025-03-21 13:57:57.053
chestnut,26.3,77.6,1,0,573,False,False,True,True,False,2025-03-21 13:59:50.804
chestnut,26.4,79.6,1,0,657,False,False,True,True,False,2025-03-21 14:00:07.485
chestnut,26.3,82.3,1,0,638,False,False,True,True,False,2025-03-21 14:00:47.440
chestnut,26.3,82.5,1,0,609,False,False,True,True,False,2025-03-21 14:01:03.808
chestnut,26.3,83.5,1,0,647,False,False,True,True,False,2025-03-21 14:01:22.529
chestnut,26.3,83.9,1,0,626,False,False,True,True,False,2025-03-21 14:01:39.431
chestnut,26.3,85.1,1,0,641,False,False,True,True,False,2025-03-21 14:01:55.306
chestnut,26.2,84.2,1,0,624,False,False,True,True,False,2025-03-21 14:02:11.306
chestnut,26.2,83.9,1,0,602,False,False,True,True,False,2025-03-21 14:02:27.151
chestnut,26.2,83.5,1,0,562,False,False,True,True,False,2025-03-21 14:02:43.345
chestnut,26.2,82.8,1,0,580,False,False,True,True,False,2025-03-21 14:03:01.631
chestnut,26.1,84.3,1,0,606,False,False,True,True,False,2025-03-21 14:03:39.037
chestnut,26.1,84.0,1,0,573,False,False,True,True,False,2025-03-21 14:03:58.616
chestnut,26.0,82.9,1,0,583,False,False,True,True,False,2025-03-21 14:04:18.953
chestnut,26.0,83.6,1,0,564,False,False,True,True,False,2025-03-21 14:04:35.993
chestnut,26.0,84.0,1,0,597,True,False,True,True,False,2025-03-21 14:04:52.671
chestnut,25.8,83.8,1,0,539,True,False,True,True,False,2025-03-21 14:05:11.308
chestnut,25.8,83.5,1,0,524,True,False,True,True,False,2025-03-21 14:05:31.584
chestnut,25.7,83.0,1,0,529,True,False,True,True,False,2025-03-21 14:05:49.845
chestnut,25.7,82.9,1,0,508,False,False,True,True,False,2025-03-21 14:06:07.424
chestnut,25.7,83.3,1,0,563,False,False,True,True,False,2025-03-21 14:06:30.466
chestnut,25.8,84.6,1,0,543,False,False,True,True,False,2025-03-21 14:06:46.946
chestnut,25.8,83.6,1,0,559,False,False,True,True,False,2025-03-21 14:07:03.539
chestnut,25.8,84.3,1,0,551,False,False,True,True,False,2025-03-21 14:07:22.637
chestnut,25.8,84.1,1,0,511,False,False,True,True,False,2025-03-21 14:07:42.787
chestnut,25.7,84.3,1,0,541,False,False,True,True,False,2025-03-21 14:07:59.959
chestnut,25.7,84.9,1,0,541,False,False,True,True,False,2025-03-21 14:08:16.773
chestnut,25.7,85.2,1,0,491,False,False,True,True,False,2025-03-21 14:08:34.979
chestnut,25.7,85.3,1,0,533,False,False,True,True,False,2025-03-21 14:08:50.963
chestnut,25.7,83.9,1,0,501,False,False,True,True,False,2025-03-21 14:09:10.173
chestnut,25.7,84.4,1,0,520,False,False,True,True,False,2025-03-21 14:09:29.351
chestnut,25.7,83.6,1,0,528,False,False,True,True,False,2025-03-21 14:09:46.150
chestnut,25.7,84.9,1,0,502,False,False,True,True,False,2025-03-21 14:10:02.022
chestnut,25.7,86.1,1,0,513,False,False,True,True,False,2025-03-21 14:10:18.304
chestnut,25.7,85.1,1,0,509,False,False,True,True,False,2025-03-21 14:10:37.890
chestnut,25.7,84.5,1,0,529,False,False,True,True,False,2025-03-21 14:10:56.896
chestnut,28.2,79.7,1,0,416,False,False,True,True,False,2025-03-22 10:39:20.219
chestnut,28.2,84.3,1,0,446,False,False,True,True,False,2025-03-22 10:40:55.888
chestnut,28.1,84.3,1,0,450,False,False,True,True,False,2025-03-22 10:41:15.040
chestnut,28.1,84.4,1,496,495,False,False,True,True,False,2025-03-22 10:41:31.722
chestnut,28.1,84.5,1,396,505,False,False,True,True,False,2025-03-22 10:41:48.222
chestnut,28.1,84.7,1,436,508,False,False,True,True,False,2025-03-22 10:42:04.703
chestnut,28.1,85.0,1,373,494,False,False,True,True,False,2025-03-22 10:42:21.598
chestnut,28.1,85.2,1,368,519,False,False,True,True,False,2025-03-22 10:42:40.970
chestnut,28.1,85.5,1,438,506,False,False,True,True,False,2025-03-22 10:42:57.341
chestnut,28.1,85.6,1,341,477,False,False,True,True,False,2025-03-22 10:43:13.834
chestnut,28.0,85.5,1,347,507,False,False,True,True,False,2025-03-22 10:43:31.727
chestnut,28.1,85.6,1,376,435,False,False,True,True,False,2025-03-22 10:43:48.149
chestnut,28.1,85.7,1,374,455,False,False,True,True,False,2025-03-22 10:44:04.937
chestnut,28.1,85.5,1,353,457,False,False,True,True,False,2025-03-22 10:44:22.241
chestnut,28.0,85.5,1,348,466,False,False,True,True,False,2025-03-22 10:44:39.443
chestnut,28.0,85.5,1,363,468,False,False,True,True,False,2025-03-22 10:44:55.507
chestnut,28.1,85.6,1,340,474,False,False,True,True,False,2025-03-22 10:45:11.491
chestnut,28.0,85.5,1,318,481,False,False,True,True,False,2025-03-22 10:45:28.082
chestnut,28.1,85.6,1,413,495,False,False,True,True,False,2025-03-22 10:45:45.301
chestnut,28.0,85.6,1,338,484,False,False,True,True,False,2025-03-22 10:46:02.175
chestnut,28.0,85.6,1,411,479,False,False,True,True,False,2025-03-22 10:46:18.613
chestnut,28.0,85.8,1,368,483,False,False,True,True,False,2025-03-22 10:46:35.347
chestnut,28.0,85.6,1,312,485,True,False,True,True,False,2025-03-22 10:46:52.144
chestnut,27.7,71.8,1,255,400,True,False,True,True,False,2025-03-22 10:47:49.905
chestnut,27.6,70.0,1,269,400,False,False,True,True,False,2025-03-22 10:48:06.290
chestnut,27.7,69.4,1,409,400,False,False,True,True,False,2025-03-22 10:48:23.596
chestnut,27.7,70.0,1,405,400,False,False,True,True,False,2025-03-22 10:48:40.200
chestnut,27.7,70.8,1,457,425,False,False,True,True,False,2025-03-22 10:48:56.888
chestnut,27.8,71.3,1,304,457,False,False,True,True,False,2025-03-22 10:49:13.777
chestnut,27.8,71.5,1,371,482,False,False,True,True,False,2025-03-22 10:49:30.376
chestnut,27.8,69.7,1,418,491,False,False,True,True,False,2025-03-22 10:49:46.953
chestnut,27.8,68.0,1,441,446,False,False,True,True,False,2025-03-22 10:50:04.062
chestnut,27.8,68.5,1,400,489,False,False,True,True,False,2025-03-22 10:50:20.943
chestnut,27.8,69.4,1,370,536,False,False,True,True,False,2025-03-22 10:50:37.741
chestnut,27.8,69.0,1,378,536,False,False,True,True,False,2025-03-22 10:50:54.643
chestnut,27.8,69.4,1,341,552,False,False,True,True,False,2025-03-22 10:51:11.853
chestnut,27.8,69.8,1,372,573,False,False,True,True,False,2025-03-22 10:51:28.753
chestnut,27.8,70.0,1,397,593,False,False,True,True,False,2025-03-22 10:51:46.228
chestnut,27.8,70.1,1,349,582,False,False,True,True,False,2025-03-22 10:52:03.137
chestnut,27.8,70.4,1,398,607,False,False,True,True,False,2025-03-22 10:52:22.284
chestnut,27.9,71.0,1,393,588,False,False,True,True,False,2025-03-22 10:52:38.767
chestnut,27.9,70.9,1,338,601,False,False,True,True,False,2025-03-22 10:52:55.636
chestnut,27.9,69.1,1,304,763,False,False,True,True,False,2025-03-22 10:53:12.586
chestnut,27.9,68.9,1,363,740,False,False,True,True,False,2025-03-22 10:53:29.250
chestnut,27.8,68.6,1,395,650,False,False,True,True,False,2025-03-22 10:53:46.250
chestnut,27.9,68.2,1,386,649,False,False,True,True,False,2025-03-22 10:54:03.159
chestnut,27.8,70.1,1,347,737,True,False,True,True,False,2025-03-22 10:54:22.314
chestnut,27.7,69.4,1,209,480,True,False,True,True,False,2025-03-22 10:54:38.819
chestnut,27.7,68.0,1,285,444,True,False,True,True,False,2025-03-22 10:54:55.173
chestnut,27.6,68.1,1,243,425,True,False,True,True,False,2025-03-22 10:55:11.692
chestnut,27.6,68.8,1,317,504,False,False,True,True,False,2025-03-22 10:55:29.788
chestnut,27.6,74.6,1,436,554,False,False,True,True,False,2025-03-22 10:55:46.287
chestnut,27.6,77.5,1,448,605,False,False,True,True,False,2025-03-22 10:56:02.656
chestnut,27.6,80.6,1,544,624,False,False,True,True,False,2025-03-22 10:56:19.139
chestnut,27.6,83.0,1,364,667,False,False,True,True,False,2025-03-22 10:56:36.149
chestnut,27.6,84.8,1,420,707,False,False,True,True,False,2025-03-22 10:56:52.835
chestnut,27.6,86.3,1,443,713,False,False,True,True,False,2025-03-22 10:57:09.841
chestnut,27.6,87.4,1,426,732,False,False,True,True,False,2025-03-22 10:57:26.520
chestnut,27.6,88.1,1,417,757,False,False,True,True,False,2025-03-22 10:57:43.103
chestnut,27.6,88.9,1,439,748,False,False,True,True,False,2025-03-22 10:57:59.694
chestnut,27.5,89.5,1,428,750,False,False,True,True,False,2025-03-22 10:58:16.403
chestnut,27.6,90.0,1,434,725,False,False,False,True,False,2025-03-22 10:58:33.292
chestnut,27.5,90.3,1,353,782,False,False,False,True,False,2025-03-22 10:58:49.773
chestnut,27.6,90.6,1,304,745,False,False,False,True,False,2025-03-22 10:59:06.570
chestnut,27.5,90.6,1,337,733,False,False,False,True,False,2025-03-22 10:59:23.877
chestnut,27.5,90.7,1,424,730,False,False,False,True,False,2025-03-22 10:59:40.365
chestnut,27.5,90.7,1,397,713,False,False,False,True,False,2025-03-22 10:59:57.674
chestnut,27.5,90.7,1,363,736,False,False,False,True,False,2025-03-22 11:00:14.878
chestnut,27.5,90.7,1,342,721,False,False,False,True,False,2025-03-22 11:00:31.704
chestnut,27.5,90.6,1,387,754,False,False,False,True,False,2025-03-22 11:00:48.971
chestnut,27.6,90.7,1,370,745,False,False,False,True,False,2025-03-22 11:01:05.652
chestnut,27.6,90.8,1,368,749,False,False,False,True,False,2025-03-22 11:01:22.751
chestnut,27.6,90.9,1,363,756,True,False,False,True,False,2025-03-22 11:01:39.040
chestnut,27.4,90.1,1,204,610,True,False,False,True,False,2025-03-22 11:01:56.534
chestnut,27.2,84.5,1,228,499,True,False,True,True,False,2025-03-22 11:02:13.329
chestnut,27.2,82.0,1,320,1741,True,False,True,True,False,2025-03-22 11:02:31.876
chestnut,27.0,82.9,1,343,2490,False,False,True,True,False,2025-03-22 11:02:48.564
chestnut,27.0,84.0,1,500,2513,False,False,True,True,False,2025-03-22 11:03:05.058
chestnut,27.0,85.5,1,529,2437,False,False,True,True,False,2025-03-22 11:03:21.753
chestnut,27.0,86.0,1,448,2397,False,False,True,True,False,2025-03-22 11:03:38.239
chestnut,27.0,87.0,1,453,2273,False,False,True,True,False,2025-03-22 11:03:54.723
chestnut,27.1,89.9,1,0,423,False,False,False,True,False,2025-03-22 11:05:10.686
chestnut,27.1,89.9,1,365,418,False,False,False,True,False,2025-03-22 11:05:27.912
chestnut,27.1,89.9,1,389,410,False,False,False,True,False,2025-03-22 11:05:44.806
chestnut,27.1,89.9,1,400,405,False,False,False,True,False,2025-03-22 11:06:01.600
chestnut,27.3,90.9,1,380,434,False,False,False,True,False,2025-03-22 11:07:50.328
chestnut,27.3,90.8,1,357,436,False,False,False,True,False,2025-03-22 11:08:06.719
chestnut,27.4,91.0,1,377,424,False,False,False,True,False,2025-03-22 11:08:22.829
chestnut,27.4,90.9,1,368,406,False,False,False,True,False,2025-03-22 11:08:39.191
chestnut,27.4,90.8,1,429,430,False,False,False,True,False,2025-03-22 11:08:55.577
chestnut,27.4,90.8,1,375,423,False,False,False,True,False,2025-03-22 11:09:11.762
chestnut,27.4,90.8,1,373,410,False,False,False,True,False,2025-03-22 11:09:28.338
chestnut,27.4,90.6,1,384,401,False,False,False,True,False,2025-03-22 11:09:45.140
chestnut,27.4,90.6,1,374,401,False,False,False,True,False,2025-03-22 11:10:01.826
chestnut,27.4,90.4,1,375,400,False,False,False,True,False,2025-03-22 11:10:18.722
chestnut,27.5,90.3,1,407,400,False,False,False,True,False,2025-03-22 11:10:35.520
chestnut,27.5,90.3,1,363,400,False,False,False,True,False,2025-03-22 11:10:52.106
chestnut,27.5,90.2,1,375,400,False,False,False,True,False,2025-03-22 11:11:08.783
chestnut,27.5,90.1,1,377,401,False,False,False,True,False,2025-03-22 11:11:25.399
chestnut,27.5,90.1,1,416,401,False,False,False,True,False,2025-03-22 11:11:43.826
chestnut,27.5,90.1,1,397,401,False,False,False,True,False,2025-03-22 11:12:00.824
chestnut,27.6,89.9,1,367,405,False,False,False,True,False,2025-03-22 11:12:17.417
chestnut,27.6,89.9,1,369,418,True,False,False,True,False,2025-03-22 11:12:35.849
chestnut,27.4,88.4,1,320,400,True,False,False,True,False,2025-03-22 11:12:52.938
chestnut,27.2,82.4,1,303,400,True,False,True,True,False,2025-03-22 11:13:09.839
chestnut,27.1,80.5,1,371,400,True,False,True,True,False,2025-03-22 11:13:26.642
chestnut,27.0,82.7,1,325,400,False,False,True,True,False,2025-03-22 11:13:43.020
chestnut,27.0,83.9,1,427,400,False,False,True,True,False,2025-03-22 11:13:59.609
chestnut,27.0,85.1,1,242,400,False,False,True,True,False,2025-03-22 11:14:16.324
chestnut,27.0,86.1,1,433,400,False,False,True,True,False,2025-03-22 11:14:32.675
chestnut,27.0,87.2,1,496,400,False,False,True,True,False,2025-03-22 11:14:49.069
chestnut,27.0,88.2,1,484,408,False,False,True,True,False,2025-03-22 11:15:05.449
